Date,Competition,Home team,Score,Away team
01/05/15,EED,RKC Waalwijk,2-2,PSV II
08/05/15,EED,Fortuna Sittard,0-2,RKC Waalwijk
11/07/15,CLF,RKC Waalwijk,1-2,Dordrecht
18/07/15,CLF,Barendrecht,1-4,RKC Waalwijk
21/07/15,CLF,Den Bosch,0-1,RKC Waalwijk
26/07/15,CLF,NAC Breda,0-1,RKC Waalwijk
01/08/15,CLF,RKC Waalwijk,0-1,Al Shabab
10/08/15,EED,Telstar,1-1,RKC Waalwijk
20/04/13,ERE,Heracles,4-0,RKC Waalwijk
27/04/13,ERE,Roda JC,3-1,RKC Waalwijk
05/05/13,ERE,RKC Waalwijk,3-2,Vitesse
12/05/13,ERE,NEC,1-2,RKC Waalwijk
03/07/13,CLF,RKC Waalwijk,1-3,OH Leuven
09/07/13,CLF,RKC Waalwijk,1-2,Standard Liège
13/07/13,CLF,RKC Waalwijk,CANC,Coventry City
13/07/13,CLF,RKC Waalwijk,1-5,Ajax
16/07/13,CLF,RKC Waalwijk,1-0,Helmond Sport
20/07/13,CLF,Rot-Weiß Oberhausen,4-0,RKC Waalwijk
23/07/13,CLF,RKC Waalwijk,0-0,Achilles '29
27/07/13,CLF,RKC Waalwijk,1-1,De Graafschap
