Date,Competition,Home team,Score,Away team
30/05/15,PRL,Spartak Moscow,3-3,Amkar Perm
29/06/15,CLF,Spartak Moscow,12-0,Dornbirn
03/07/15,CLF,Luzern,2-1,Spartak Moscow
07/07/15,CLF,Freiburg,0-1,Spartak Moscow
11/07/15,CLF,St.Gallen,1-3,Spartak Moscow
17/07/15,PRL,Spartak Moscow,2-2,Ufa
26/07/15,PRL,Krasnodar,0-1,Spartak Moscow
03/08/15,PRL,Spartak Moscow,1-0,Rubin Kazan
09/08/15,PRL,Krylya Sovetov,0-2,Spartak Moscow
14/08/15,PRL,Spartak Moscow,1-2,CSKA Moscow
22/08/15,PRL,Amkar Perm,1-3,Spartak Moscow
29/08/15,PRL,Spartak Moscow,1-2,Anzhi
13/09/15,PRL,Spartak Moscow,1-0,Rostov
19/09/15,PRL,Kuban Krasnodar,3-0,Spartak Moscow
23/09/15,CUP,Volga,0-7,Spartak Moscow
26/09/15,PRL,Spartak Moscow,2-2,Zenit
03/10/15,PRL,Mordovia Saransk,0-1,Spartak Moscow
18/10/15,PRL,Spartak Moscow,1-2,Lokomotiv Moscow
25/10/15,PRL,Dinamo Moscow,2-3,Spartak Moscow
28/10/15,CUP,Kuban Krasnodar,1-0,Spartak Moscow
01/11/15,PRL,Spartak Moscow,0-1,Ural
07/11/15,PRL,Akhmat Grozny,2-1,Spartak Moscow
22/11/15,PRL,Spartak Moscow,3-2,Krasnodar
30/11/15,PRL,Rubin Kazan,2-2,Spartak Moscow
04/12/15,PRL,Spartak Moscow,1-0,Krylya Sovetov
06/02/16,CLF,Spartak Moscow,2-0,Suwon Bluewings
08/02/16,CLF,Spartak Moscow,1-2,Krasnodar
11/02/16,CLF,Spartak Moscow,3-1,Lovech
22/02/16,CLF,Spartak Moscow,3-3,Sheriff
25/02/16,CLF,Aris Limassol,0-9,Spartak Moscow
06/03/16,PRL,CSKA Moscow,1-0,Spartak Moscow
12/03/16,PRL,Spartak Moscow,2-1,Amkar Perm
18/03/16,PRL,Anzhi,0-4,Spartak Moscow
02/04/16,PRL,Rostov,2-0,Spartak Moscow
10/04/16,PRL,Spartak Moscow,2-2,Kuban Krasnodar
16/04/16,PRL,Zenit,5-2,Spartak Moscow
23/04/16,PRL,Spartak Moscow,2-2,Mordovia Saransk
30/04/16,PRL,Lokomotiv Moscow,0-2,Spartak Moscow
26/10/13,PRL,Spartak Moscow,2-0,Rostov
30/10/13,CUP,Shinnik,0-1,Spartak Moscow
03/11/13,PRL,Spartak Moscow,1-3,Lokomotiv Moscow
10/11/13,PRL,Spartak Moscow,4-2,Zenit
