Date,Competition,Home team,Score,Away team
25/07/15,CLF,St. Johnstone,0-1,Blackpool
02/08/15,PRE,Hearts,4-3,St. Johnstone
08/08/15,PRE,St. Johnstone,1-1,Inverness CT
11/08/15,PRE,St. Johnstone,1-1,Ross County
15/08/15,PRE,Dundee,2-1,St. Johnstone
22/08/15,PRE,St. Johnstone,2-1,Motherwell
29/08/15,PRE,Celtic,3-1,St. Johnstone
12/09/15,PRE,St. Johnstone,4-1,Hamilton Academical
19/09/15,PRE,Kilmarnock,2-1,St. Johnstone
22/09/15,LEC,Rangers,1-3,St. Johnstone
26/09/15,PRE,St. Johnstone,2-1,Dundee United
03/10/15,PRE,Aberdeen,1-5,St. Johnstone
17/10/15,PRE,St. Johnstone,1-2,Partick Thistle
24/10/15,PRE,Inverness CT,0-1,St. Johnstone
27/10/15,LEC,Greenock Morton,1-3,St. Johnstone
31/10/15,PRE,Hamilton Academical,2-4,St. Johnstone
07/11/15,PRE,St. Johnstone,2-1,Kilmarnock
21/11/15,PRE,Dundee United,1-2,St. Johnstone
27/11/15,PRE,St. Johnstone,1-1,Dundee
05/12/15,PRE,Ross County,2-3,St. Johnstone
13/12/15,PRE,St. Johnstone,0-3,Celtic
19/12/15,PRE,St. Johnstone,0-0,Hearts
30/12/15,PRE,Motherwell,2-0,St. Johnstone
09/01/16,FAC,St. Johnstone,0-1,Kilmarnock
16/01/16,PRE,St. Johnstone,0-0,Hamilton Academical
23/01/16,PRE,Celtic,3-1,St. Johnstone
30/01/16,LEC,Hibernian,2-1,St. Johnstone
08/02/14,FAC,Forfar Athletic,0-4,St. Johnstone
16/02/14,PRE,Celtic,3-0,St. Johnstone
22/02/14,PRE,St. Johnstone,0-1,Inverness CT
25/02/14,PRE,St. Johnstone,3-0,Motherwell
01/03/14,PRE,Aberdeen,1-0,St. Johnstone
08/03/14,FAC,Raith Rovers,1-3,St. Johnstone
12/03/14,PRE,Dundee United,0-1,St. Johnstone
15/03/14,PRE,St. Johnstone,0-1,Ross County
22/03/14,PRE,St. Johnstone,2-0,Hibernian
25/03/14,PRE,St. Mirren,0-1,St. Johnstone
29/03/14,PRE,St. Johnstone,1-1,Partick Thistle
05/04/14,PRE,Kilmarnock,1-2,St. Johnstone
13/04/14,FAC,St. Johnstone,2-1,Aberdeen
19/04/14,PRE,St. Johnstone,2-0,Dundee United
26/04/14,PRE,Aberdeen,1-1,St. Johnstone
03/05/14,PRE,Motherwell,2-1,St. Johnstone
07/05/14,PRE,St. Johnstone,3-3,Celtic
11/05/14,PRE,Inverness CT,2-0,St. Johnstone
17/05/14,FAC,St. Johnstone,2-0,Dundee United
09/07/14,CLF,East Fife,0-4,St. Johnstone
12/07/14,CLF,Raith Rovers,1-1,St. Johnstone
17/07/14,UEL,Luzern,1-1,St. Johnstone
19/07/14,CLF,St. Johnstone,0-0,York City
24/07/14,UEL,St. Johnstone,P1-1P,Luzern
31/07/14,UEL,St. Johnstone,1-2,Spartak Trnava
07/08/14,UEL,Spartak Trnava,1-1,St. Johnstone
