Date,Competition,Home team,Score,Away team
23/09/15,2.B,St. Pauli,1-0,Heidenheim
27/09/15,2.B,Heidenheim,1-1,Karlsruhe
02/10/15,2.B,FSV Frankfurt,0-4,Heidenheim
18/10/15,2.B,Heidenheim,1-0,MSV Duisburg
25/10/15,2.B,Eintracht Braunschweig,1-0,Heidenheim
28/10/15,DFP,Sandhausen,P0-0P,Heidenheim
31/10/15,2.B,Heidenheim,0-2,Union Berlin
08/11/15,2.B,Paderborn,1-1,Heidenheim
22/11/15,2.B,Heidenheim,1-2,Greuther Fürth
27/11/15,2.B,Heidenheim,1-2,Freiburg
06/12/15,2.B,Bochum,1-1,Heidenheim
11/12/15,2.B,1860 München,1-3,Heidenheim
15/12/15,DFP,Erzgebirge Aue,0-2,Heidenheim
19/12/15,2.B,Heidenheim,0-3,Nürnberg
13/01/16,CLF,Heidenheim,1-2,Bayern München II
19/01/16,CLF,Heidenheim,2-0,Austria Vienna
22/01/16,CLF,Wolfsberger AC,0-3,Heidenheim
24/01/16,CLF,Dnipro,0-1,Heidenheim
06/02/16,2.B,Fortuna Düsseldorf,0-1,Heidenheim
10/02/16,DFP,Heidenheim,2-3,Hertha Berlin
13/02/16,2.B,Heidenheim,1-1,Sandhausen
20/02/16,2.B,Kaiserslautern,2-2,Heidenheim
28/02/16,2.B,Heidenheim,3-2,Arminia Bielefeld
02/03/16,2.B,RB Leipzig,3-1,Heidenheim
06/03/16,2.B,Heidenheim,2-0,St. Pauli
13/03/16,2.B,Karlsruhe,0-0,Heidenheim
18/03/16,2.B,Heidenheim,2-2,FSV Frankfurt
01/04/16,2.B,MSV Duisburg,0-2,Heidenheim
08/04/16,2.B,Heidenheim,2-2,Eintracht Braunschweig
17/04/16,2.B,Union Berlin,1-0,Heidenheim
23/04/16,2.B,Heidenheim,1-1,Paderborn
30/04/16,2.B,Greuther Fürth,0-2,Heidenheim
08/05/16,2.B,Freiburg,2-0,Heidenheim
15/05/16,2.B,Heidenheim,2-4,Bochum
19/07/16,CLF,Heidenheim,1-3,Mladá Boleslav
07/08/16,2.B,Heidenheim,1-0,Erzgebirge Aue
12/08/16,2.B,Nürnberg,1-1,Heidenheim
21/08/16,DFP,Wattenscheid 09,1-2,Heidenheim
26/08/16,2.B,Heidenheim,1-2,Würzburger Kickers
09/09/16,2.B,Stuttgart,1-2,Heidenheim
17/09/16,2.B,Heidenheim,2-0,Fortuna Düsseldorf
20/09/16,2.B,Sandhausen,0-0,Heidenheim
24/09/16,2.B,Heidenheim,3-0,Kaiserslautern
02/10/16,2.B,Heidenheim,1-1,Eintracht Braunschweig
15/10/16,2.B,Greuther Fürth,0-2,Heidenheim
22/10/16,2.B,Heidenheim,0-0,Dynamo Dresden
26/10/16,DFP,Heidenheim,0-1,Wolfsburg
30/10/16,2.B,Bochum,2-1,Heidenheim
04/11/16,2.B,Heidenheim,2-1,Karlsruhe
10/11/16,CLF,Hoffenheim,4-5,Heidenheim
22/07/14,CLF,Heidenheim,3-3,Rennes
26/07/14,CLF,Heidenheim,2-4,Stuttgart
03/08/14,2.B,Heidenheim,2-1,FSV Frankfurt
09/08/14,2.B,Eintracht Braunschweig,3-0,Heidenheim
18/08/14,DFP,Heidenheim,2-1,Union Berlin
22/08/14,2.B,Heidenheim,2-2,1860 München
30/08/14,2.B,Karlsruhe,1-1,Heidenheim
14/09/14,2.B,Heidenheim,3-1,Union Berlin
21/09/14,2.B,Fortuna Düsseldorf,3-2,Heidenheim
24/09/14,2.B,Heidenheim,3-0,Nürnberg
28/09/14,2.B,Heidenheim,5-0,Bochum
06/10/14,2.B,RB Leipzig,1-1,Heidenheim
17/10/14,2.B,Heidenheim,1-1,Kaiserslautern
26/10/14,2.B,Ingolstadt,1-0,Heidenheim
29/10/14,DFP,Wolfsburg,4-1,Heidenheim
01/11/14,2.B,Heidenheim,1-1,Darmstadt
08/11/14,2.B,St. Pauli,0-3,Heidenheim
21/11/14,2.B,Heidenheim,3-0,Sandhausen
28/11/14,2.B,Greuther Fürth,0-0,Heidenheim
05/12/14,2.B,Heidenheim,0-1,Aalen
12/12/14,2.B,Erzgebirge Aue,1-1,Heidenheim
16/12/14,2.B,FSV Frankfurt,2-0,Heidenheim
19/12/14,2.B,Heidenheim,0-1,Eintracht Braunschweig
09/02/15,2.B,1860 München,1-2,Heidenheim
13/02/15,2.B,Heidenheim,0-1,Karlsruhe
22/02/15,2.B,Union Berlin,3-1,Heidenheim
01/03/15,2.B,Heidenheim,1-2,Fortuna Düsseldorf
06/03/15,2.B,Nürnberg,0-1,Heidenheim
13/03/15,2.B,Bochum,4-1,Heidenheim
22/03/15,2.B,Heidenheim,1-0,RB Leipzig
04/04/15,2.B,Kaiserslautern,4-0,Heidenheim
10/04/15,2.B,Heidenheim,0-1,Ingolstadt
19/04/15,2.B,Darmstadt,1-1,Heidenheim
26/04/15,2.B,Heidenheim,2-1,St. Pauli
03/05/15,2.B,Sandhausen,2-2,Heidenheim
10/05/15,2.B,Heidenheim,3-0,Greuther Fürth
17/05/15,2.B,Aalen,2-4,Heidenheim
