Date,Competition,Home team,Score,Away team
10/08/16,CLF,Real Sociedad,1-1,Eibar
13/08/16,CLF,Bayer Leverkusen,2-0,Real Sociedad
21/08/16,LAL,Real Sociedad,0-3,Real Madrid
27/08/16,LAL,Osasuna,0-2,Real Sociedad
09/09/16,LAL,Real Sociedad,1-1,Espanyol
18/09/16,LAL,Villarreal,2-1,Real Sociedad
21/09/16,LAL,Real Sociedad,4-1,Las Palmas
24/09/16,LAL,Eibar,2-0,Real Sociedad
30/09/16,LAL,Real Sociedad,1-0,Real Betis
06/10/16,CLF,Sporting Gijon,2-1,Real Sociedad
16/10/16,LAL,Athletic Bilbao,3-2,Real Sociedad
22/10/16,LAL,Real Sociedad,3-0,Alaves
28/10/16,LAL,Leganes,0-2,Real Sociedad
05/11/16,LAL,Real Sociedad,2-0,Atletico Madrid
20/11/16,LAL,Sporting Gijon,1-3,Real Sociedad
27/11/16,LAL,Real Sociedad,1-1,Barcelona
01/12/16,CDR,Real Valladolid,1-3,Real Sociedad
05/12/16,LAL,Deportivo La Coruña,5-1,Real Sociedad
10/12/16,LAL,Real Sociedad,3-2,Valencia
17/12/16,LAL,Granada,0-2,Real Sociedad
20/12/16,CDR,Real Sociedad,1-1,Real Valladolid
04/01/17,CDR,Real Sociedad,3-1,Villarreal
07/01/17,LAL,Real Sociedad,0-4,Sevilla
11/01/17,CDR,Villarreal,1-1,Real Sociedad
16/01/17,LAL,Malaga,0-2,Real Sociedad
19/01/17,CDR,Real Sociedad,0-1,Barcelona
22/01/17,LAL,Real Sociedad,1-0,Celta Vigo
26/01/17,CDR,Barcelona,5-2,Real Sociedad
29/01/17,LAL,Real Madrid,3-0,Real Sociedad
05/02/17,LAL,Real Sociedad,3-2,Osasuna
10/02/17,LAL,Espanyol,1-2,Real Sociedad
19/02/17,LAL,Real Sociedad,0-1,Villarreal
24/02/17,LAL,Las Palmas,0-1,Real Sociedad
28/02/17,LAL,Real Sociedad,2-2,Eibar
03/03/17,LAL,Real Betis,2-3,Real Sociedad
12/03/17,LAL,Real Sociedad,0-2,Athletic Bilbao
18/03/17,LAL,Alaves,1-0,Real Sociedad
01/04/17,LAL,Real Sociedad,1-1,Leganes
04/04/17,LAL,Atletico Madrid,1-0,Real Sociedad
01/05/15,LAL,Real Sociedad,3-0,Levante
09/05/15,LAL,Barcelona,2-0,Real Sociedad
17/05/15,LAL,Real Sociedad,0-3,Granada
23/05/15,LAL,Rayo Vallecano,2-4,Real Sociedad
10/07/15,CLF,Celtic,1-0,Real Sociedad
12/07/15,CLF,St. Johnstone,0-0,Real Sociedad
13/07/15,CLF,Livingston,0-1,Real Sociedad
18/07/15,CLF,Real Unión,0-0,Real Sociedad
25/07/15,CLF,Toulouse,1-1,Real Sociedad
29/07/15,CLF,Real Sociedad,0-1,Rayo Vallecano
08/08/15,CLF,Real Sociedad,0-2,Atletico Madrid
22/08/15,LAL,Deportivo La Coruña,0-0,Real Sociedad
29/08/15,LAL,Real Sociedad,0-0,Sporting Gijon
12/09/15,LAL,Real Betis,1-0,Real Sociedad
19/09/15,LAL,Real Sociedad,2-3,Espanyol
22/09/15,LAL,Granada,0-3,Real Sociedad
27/09/15,LAL,Real Sociedad,0-0,Athletic Bilbao
03/10/15,LAL,Malaga,3-1,Real Sociedad
18/10/15,LAL,Real Sociedad,0-2,Atletico Madrid
25/10/15,LAL,Levante,0-4,Real Sociedad
31/10/15,LAL,Real Sociedad,2-3,Celta Vigo
06/11/15,LAL,Las Palmas,2-0,Real Sociedad
21/11/15,LAL,Real Sociedad,2-0,Sevilla
28/11/15,LAL,Barcelona,4-0,Real Sociedad
03/12/15,CDR,Las Palmas,2-1,Real Sociedad
06/12/15,LAL,Real Sociedad,2-1,Eibar
11/12/15,LAL,Getafe,1-1,Real Sociedad
16/12/15,CDR,Real Sociedad,1-1,Las Palmas
20/12/15,LAL,Real Sociedad,0-2,Villarreal
30/12/15,LAL,Real Madrid,3-1,Real Sociedad
03/01/16,LAL,Rayo Vallecano,2-2,Real Sociedad
10/01/16,LAL,Real Sociedad,2-0,Valencia
16/01/16,LAL,Real Sociedad,1-1,Deportivo La Coruña
22/01/16,LAL,Sporting Gijon,5-1,Real Sociedad
30/01/16,LAL,Real Sociedad,2-1,Real Betis
08/02/16,LAL,Espanyol,0-5,Real Sociedad
14/02/16,LAL,Real Sociedad,3-0,Granada
21/02/16,LAL,Athletic Bilbao,0-1,Real Sociedad
